Beacon1,Beacon2,Beacon3,Beacon4,Beacon5,Beacon6,Beacon7,Beacon8,Beacon9,Beacon10,Target
-82.98963089,,-73.74572713,-76.70152541,-88.98942473,,-82.98963089,-85.4746387,-85.4746387,-90.98926371,1
-89.20363254,-96.98796321,-93.53370747,-87.07884645,-92.19072647,-96.98796321,-89.20363254,,,-88.06179093,1
-93.98882948,,-92.97888266,-94.22466207,-83.34255727,,-93.98882948,-79.46099512,-79.46099512,-76.20376991,1
-91.45031723,-90.98926371,,-84.97931808,-83.97933494,-90.98926371,-91.45031723,-88.98942473,-88.98942473,-84.22528248,1
-78.27730697,-78.45066894,-75.91353261,-82.91672448,-87.22521387,-78.45066894,-78.27730697,-81.3640179,-81.3640179,,1
-81.84587459,-81.35074414,-74.97939189,-82.98963089,-83.86521056,-81.35074414,-81.84587459,,,,1
-93.98882948,,-93.86463952,-94.85470842,,,-93.98882948,-72.44037965,-72.44037965,-92.97888266,1
-87.19092319,,-88.79619206,-97.44923259,-95.98832037,,-87.19092319,-77.86525808,-77.86525808,,1
-80.38671948,-88.65755255,-70.37733084,-75.74084797,-88.95799438,-88.65755255,-80.38671948,-86.09555695,-86.09555695,-89.44596553,1
-93.98882948,,-94.9886041,-91.98915073,,,-93.98882948,-72.58042883,-72.58042883,-93.4501044,1
-86.43123015,,-88.68326026,-84.8818776,-79.29561851,,-86.43123015,-100.9853386,-100.9853386,-61.37554431,1
-79.76993855,,-72.92991344,-78.8671466,-88.98942473,,-79.76993855,-86.1909419,-86.1909419,-88.98942473,1
,-95.98832037,-95.98832037,,,-95.98832037,,-71.85497273,-71.85497273,,1
,-98.98694767,-87.98948135,-86.45056605,-89.98935344,-98.98694767,,-79.45065817,-79.45065817,-94.22466207,1
-78.91352923,-89.98944008,-69.67676861,-76.52691805,-86.15611671,-89.98944008,-78.91352923,-95.44976711,-95.44976711,-90.19932972,1
,,-82.45063532,-73.86128222,,,,-93.4501044,-93.4501044,,1
-103.9810022,,-81.1420486,-75.53428609,-78.66063985,,-103.9810022,-88.45049875,-88.45049875,,1
-79.23425665,-79.22532962,-79.7408398,-81.7140565,-82.32624026,-79.22532962,-79.23425665,-84.18339004,-84.18339004,,1
-89.53406134,,-91.98915073,-91.86487366,-100.9853386,,-89.53406134,-81.98964511,-81.98964511,,1
-95.98832037,-76.48198323,-83.22529666,-76.90846048,-86.57565475,-76.48198323,-95.98832037,-84.13782128,-84.13782128,,1
-90.98926371,,-95.98832037,,-92.98900852,,-90.98926371,,,,1
-87.98948135,-86.45056605,-89.98935344,-79.92357995,-76.78464004,-86.45056605,-87.98948135,-86.86514741,-86.86514741,-88.1994304,1
-87.19946581,-84.53422139,-92.86477001,-84.0164064,-80.64844496,-84.53422139,-87.19946581,-83.52688672,-83.52688672,-85.98956206,1
-86.45056605,,,-91.98915073,-83.78852041,,-86.45056605,-80.99274366,-80.99274366,-89.98935344,1
-89.53406134,-92.98900852,,,,-92.98900852,-89.53406134,,,,1
-94.9886041,-95.98832037,-90.98926371,-87.22521387,-90.35049721,-95.98832037,-94.9886041,-67.98969786,-67.98969786,-92.98900852,1
-94.44995508,,-89.79614093,-95.98832037,-84.0164064,,-94.44995508,-93.79576505,-93.79576505,-86.86514741,1
-81.37385557,-86.22524216,,-81.22531687,-91.98915073,-86.22524216,-81.37385557,-88.98942473,-88.98942473,-95.98832037,1
-80.85893467,,-87.01431497,-82.04947938,-95.98832037,,-80.85893467,-76.38089401,-76.38089401,-98.98694767,1
,,,-92.98900852,-83.45062346,,,-80.35075145,-80.35075145,-75.00823251,1
-97.98751362,,,-94.9886041,-86.98952633,,-97.98751362,-82.34185762,-82.34185762,-89.22513342,1
,,,-94.9886041,-97.98751362,,,,,-98.98694767,1
-93.22480384,,-93.98882948,-85.22526463,-84.45060852,,-93.22480384,-90.98926371,-90.98926371,-86.39508322,1
,,,-79.86524875,-84.98959044,,,-96.98796321,-96.98796321,-94.9886041,1
-89.98935344,,-87.98948135,-78.21784661,-90.98926371,,-89.98935344,-81.53425831,-81.53425831,-89.22513342,1
-83.79632711,,,-84.53422139,,,-83.79632711,-77.68252999,-77.68252999,,1
,,,-85.86517345,-79.90387456,,,,,-75.70152708,1
-81.09197821,-81.18339001,-83.96156289,-74.95398906,-77.86714798,-81.18339001,-81.09197821,-84.44035703,-84.44035703,-89.98935344,1
-87.97923646,,-83.98961298,,-94.9886041,,-87.97923646,-81.98964511,-81.98964511,,1
-86.98952633,-90.98926371,-82.14204275,-77.66176055,,-90.98926371,-86.98952633,,,,1
-88.1994304,-90.19932972,-90.19932972,-90.98926371,-81.07475985,-90.19932972,-88.1994304,-83.2151113,-83.2151113,-86.22524216,1
-80.06131099,-81.19099131,-87.09553864,-73.91353386,-77.26472979,-81.19099131,-80.06131099,-90.98926371,-90.98926371,-87.64809992,1
,-85.98956206,-89.98935344,-83.45062346,-83.53423661,-85.98956206,,-86.22524216,-86.22524216,-82.0627388,1
-86.98952633,,-95.98832037,-94.79560336,,,-86.98952633,,,,1
,,,,,,,-69.86527149,-69.86527149,-98.98694767,1
-89.45045152,,-94.9886041,-80.57572108,-86.98952633,,-89.45045152,-86.52684777,-86.52684777,-86.55334883,1
-85.86517345,,-86.45056605,-77.19100507,-76.70152541,,-85.86517345,-92.45022301,-92.45022301,-86.65762314,1
-88.98942473,-96.98796321,-89.47449974,-77.85447492,-82.98963089,-96.98796321,-88.98942473,,,-87.19946581,1
-83.395121,,-82.79914409,-81.90273149,-92.98900852,,-83.395121,-87.38217823,-87.38217823,-86.09555695,1
-86.98952633,-86.22524216,-83.98961298,-84.98959044,,-86.22524216,-86.98952633,-84.97931808,-84.97931808,-95.98832037,1
-87.45053626,,,-80.91672003,,,-87.45053626,-89.65750302,-89.65750302,-89.45045152,1
-87.63399084,,-83.61950935,-80.45065223,-82.00821043,,-87.63399084,,,-61.67676861,1
-82.37731588,,-85.08855575,-78.44492569,-77.24663669,,-82.37731588,,,-63.21848713,1
,,-82.98963089,-86.35066724,-85.4746387,,,-67.98969786,-67.98969786,-85.89373386,1
-88.89466958,-93.98882948,,-98.98694767,,-93.98882948,-88.89466958,-75.22190417,-75.22190417,-88.660525,1
-86.79626495,-89.79614093,-84.45060852,-86.22524216,-87.45053626,-89.79614093,-86.79626495,-79.39253274,-79.39253274,-87.22521387,1
-91.01614283,-82.68335632,-85.53420222,-75.21504858,-85.57567911,-82.68335632,-91.01614283,,,,1
-87.86511463,,-100.9853386,-93.86463952,-81.54107466,,-87.86511463,-76.90594339,-76.90594339,-74.9167361,1
-89.79614093,,,-94.22466207,,,-89.79614093,-72.90275502,-72.90275502,-99.9862353,1
-92.98900852,,-84.44488949,-75.85497071,-84.45060852,,-92.98900852,-85.17056717,-85.17056717,,1
-93.86463952,,-88.98942473,-88.98942473,-82.98963089,,-93.86463952,,,-87.45053626,1
-87.22521387,-81.58040698,-80.38087884,-73.85895161,-78.52691348,-81.58040698,-87.22521387,-82.58040051,-82.58040051,,1
-85.98956206,,-75.37387342,-80.22532397,,,-85.98956206,,,,1
-88.98942473,-97.98751362,,,-87.79623268,-97.98751362,-88.98942473,-64.45068041,-64.45068041,-94.9886041,1
-80.88164809,-81.01643918,-72.28333556,-81.39513501,-89.53406134,-81.01643918,-80.88164809,-83.35534009,-83.35534009,-87.56630939,1
-86.98952633,-85.35069037,-81.45064474,-75.32625214,-85.95486028,-85.35069037,-86.98952633,,,-94.79560336,1
-92.53382839,-98.98694767,-91.98915073,,,-98.98694767,-92.53382839,-76.00823108,-76.00823108,,1
-97.98751362,-95.01564504,-87.1093115,-82.1545481,-79.03995264,-95.01564504,-97.98751362,-86.12696683,-86.12696683,-87.86511463,1
-81.79635016,,-83.98961298,-86.98952633,-90.98926371,,-81.79635016,-100.9853386,-100.9853386,-92.98900852,1
-87.98948135,-91.98915073,,-83.86521056,,-91.98915073,-87.98948135,-88.98942473,-88.98942473,-88.98942473,1
,-88.1994304,-85.4746387,-82.79633995,,-88.1994304,,-80.98965641,-80.98965641,-94.9886041,1
-89.98935344,,-87.98948135,-88.98942473,,,-89.98935344,-62.21848721,-62.21848721,-97.98751362,1
-93.01595024,-102.9827897,-98.98694767,-92.97888266,,-102.9827897,-93.01595024,-74.19100961,-74.19100961,-93.98882948,1
-89.98935344,,,-89.98935344,,,-89.98935344,-79.534272,-79.534272,,1
-91.86487366,,,-93.86463952,-73.40986748,,-91.86487366,-91.45031723,-91.45031723,-88.35060146,1
-84.98959044,-86.44486122,,-88.86507336,-85.98956206,-86.44486122,-84.98959044,-82.1786284,-82.1786284,-84.73805332,1
-96.79514358,-89.86502141,-81.74570528,-80.45065223,,-89.86502141,-96.79514358,-95.98832037,-95.98832037,-91.86487366,1
-85.98956206,-87.98948135,-89.79614093,-80.58041212,,-87.98948135,-85.98956206,,,-90.98926371,1
,-90.98926371,,,,-90.98926371,,-67.09033448,-67.09033448,,1
-77.91165685,-84.98959044,-71.74572865,-76.9742384,-85.11162307,-84.98959044,-77.91165685,-86.20212172,-86.20212172,-89.45045152,1
-79.95491153,-77.97938372,-78.87662423,-80.78854114,-94.9886041,-77.97938372,-79.95491153,-85.98956206,-85.98956206,,1
-87.53414772,-87.98948135,,-84.98959044,-81.58040698,-87.98948135,-87.53414772,-85.45058972,-85.45058972,,1
-90.98926371,,-96.98796321,-86.98952633,-95.98832037,,-90.98926371,-73.85895161,-73.85895161,,1
-80.9250381,-82.18146591,-83.7699261,-70.3968454,-75.32625214,-82.18146591,-80.9250381,-81.60978382,-81.60978382,-89.86502141,1
-87.91663396,-92.86477001,,-92.85862031,-94.53355525,-92.86477001,-87.91663396,-74.85895052,-74.85895052,-86.86514741,1
-88.98942473,,-90.98926371,-90.864956,-82.38086775,,-88.98942473,-84.90381945,-84.90381945,,1
,-92.98900852,-79.91672444,-78.98967251,-84.98959044,-92.98900852,,,,-89.98935344,1
-88.7456011,,,-84.69667409,-97.98751362,,-88.7456011,-74.10092316,-74.10092316,-92.57530168,1
-85.88160207,-101.9842101,-85.98956206,-97.98751362,-96.98796321,-101.9842101,-85.88160207,-77.97938372,-77.97938372,-92.86477001,1
-87.53414772,-85.22526463,-89.98935344,-82.64871132,-92.98900852,-85.22526463,-87.53414772,-82.64682553,-82.64682553,-84.70148225,1
-87.35063812,-93.98882948,-84.98959044,-86.98952633,-86.22524216,-93.98882948,-87.35063812,,,-89.53406134,1
-78.43524786,-87.53414772,-72.3808948,-76.85894741,-88.45049875,-87.53414772,-78.43524786,-91.98928805,-91.98928805,-99.9862353,1
-85.98956206,-96.98796321,-86.22524216,-82.98963089,-82.24313786,-96.98796321,-85.98956206,-85.98956206,-85.98956206,,1
-85.1095694,-92.98900852,-86.52684777,-80.97936744,-79.6966916,-92.98900852,-85.1095694,,,-65.20377658,1
-94.9886041,,,-85.45058972,,,-94.9886041,-75.22534274,-75.22534274,-94.9886041,1
-85.21509,-87.45053626,-90.98926371,-79.99118737,-79.19958088,-87.45053626,-85.21509,-92.86477001,-92.86477001,-85.86517345,1
-84.19953401,,-82.45063532,-81.98964511,,,-84.19953401,,,,1
-76.91673294,-80.22532397,-78.69669327,-85.98956206,-86.97927011,-80.22532397,-76.91673294,-84.22528248,-84.22528248,-93.98882948,1
-96.98796321,-90.70132937,,-85.1765862,-84.38085017,-90.70132937,-96.98796321,,,-72.98500831,1
-88.57558547,,-99.9862353,-91.94500699,-84.45060852,,-88.57558547,-77.48513824,-77.48513824,-74.58042699,1
-85.82005762,-88.03774559,-91.98915073,-87.98948135,-79.98966538,-88.03774559,-85.82005762,-84.22528248,-84.22528248,-83.39252132,1
-90.98926371,,-84.15980592,-85.16251032,,,-90.98926371,-80.86524221,-80.86524221,-85.22526463,1
-85.97929684,-97.98751362,-87.79623268,-82.98963089,-78.54002236,-97.98751362,-85.97929684,-102.9827897,-102.9827897,-65.86527301,1
-91.98915073,,-83.98961298,-73.53428953,-85.98956206,,-91.98915073,,,,1
-86.97927011,,-91.98915073,-94.9886041,-86.58035293,,-86.97927011,-93.98882948,-93.98882948,-82.31023807,1
-86.22524216,-85.53420222,-81.88164258,-81.34186375,-85.45058972,-85.53420222,-86.22524216,-91.79599551,-91.79599551,-89.98935344,1
,,-92.98900852,-79.38088274,-82.34256498,,,-86.45056605,-86.45056605,-84.97931808,1
-81.49847641,-79.22532962,-74.99276,-80.38131799,-87.59006268,-79.22532962,-81.49847641,-89.86502141,-89.86502141,-94.9886041,1
-87.45053626,-84.98959044,-90.98926371,-82.98963089,,-84.98959044,-87.45053626,,,,1
-84.53422139,,-83.98961298,,-93.98882948,,-84.53422139,-87.98948135,-87.98948135,-88.22517825,1
-85.88160207,,-81.97935898,-76.14206405,,,-85.88160207,-90.98926371,-90.98926371,,1
-84.19953401,-94.9886041,,-82.53424871,-87.98948135,-94.9886041,-84.19953401,-83.98961298,-83.98961298,-86.86514741,1
-87.19946581,-85.98956206,-92.86477001,-84.0164064,-80.8544591,-85.98956206,-87.19946581,-85.45058972,-85.45058972,-84.53422139,1
-86.5341781,-85.45058972,,-82.45063532,-83.47467263,-85.45058972,-86.5341781,-86.45056605,-86.45056605,-86.45056605,1
,,,-89.22513342,-98.98694767,,,-83.98961298,-83.98961298,-97.98751362,1
-92.98900852,,-85.86517345,-84.98959044,-85.86517345,,-92.98900852,,,-93.98882948,1
,-89.98935344,-88.45049875,-82.22530792,-82.98963089,-89.98935344,,-84.53422139,-84.53422139,-85.81664818,1
-89.98935344,,-81.88164258,-74.14206669,-84.98959044,,-89.98935344,,,-96.98796321,1
-94.9886041,-96.98796321,-87.98948135,-92.53382839,-88.98942473,-96.98796321,-94.9886041,,,-84.53422139,1
-81.45064474,-79.32380507,-73.52692581,-80.94525726,-88.86507336,-79.32380507,-81.45064474,-84.8556762,-84.8556762,-87.98948135,1
-83.98961298,-84.45060852,-82.45063532,-80.22532397,-91.98915073,-84.45060852,-83.98961298,-89.01626434,-89.01626434,,1
-86.98952633,-87.98948135,-86.5341781,-88.98942473,-82.98963089,-87.98948135,-86.98952633,,,-88.98942473,1
-90.18323161,,-86.29639541,-92.98900852,-81.37385557,,-90.18323161,,,-87.98948135,1
-87.45053626,-86.86514741,-86.86514741,-81.49847641,-79.21513322,-86.86514741,-87.45053626,,,-88.22517825,1
-91.98915073,-83.45062346,-79.86524875,-74.7963817,,-83.45062346,-91.98915073,-96.98796321,-96.98796321,-91.98915073,1
-83.77725384,,-83.49846206,-77.03127765,-91.22500591,,-83.77725384,-90.98926371,-90.98926371,,1
,,-89.98952674,-90.98948187,,,,-73.45067921,-73.45067921,-93.98926474,1
-86.79626495,,,-94.9886041,,,-86.79626495,-77.016459,-77.016459,-100.9853386,1
-96.98796321,-93.98882948,-93.98882948,-82.98963089,,-93.98882948,-96.98796321,-81.79635016,-81.79635016,,1
-88.98942473,,,-93.98882948,,,-88.98942473,-68.97939803,-68.97939803,-94.9886041,1
-89.18326888,,,-90.9790736,,,-89.18326888,-72.68250583,-72.68250583,,1
-82.68631639,,-88.1994304,-83.85891359,-101.9842101,,-82.68631639,-89.98935344,-89.98935344,-87.03776833,1
-84.47465761,,-79.65771976,-72.53135693,,,-84.47465761,-92.45022301,-92.45022301,,1
-93.98882948,-95.98832037,,-85.79629058,,-95.98832037,-93.98882948,,,-95.98832037,1
-81.88164258,-80.81045603,-82.56866905,-74.68250583,-79.10091833,-80.81045603,-81.88164258,-87.01634101,-87.01634101,-82.91164524,1
-90.98926371,,,-93.98882948,-86.35066724,,-90.98926371,-83.98963431,-83.98963431,-76.86526135,1
-89.19938583,-88.35060146,-84.98959044,-75.53493593,-82.24313786,-88.35060146,-89.19938583,-83.11164387,-83.11164387,,1
-85.39962489,-91.98915073,-81.53425831,-83.53423661,,-91.98915073,-85.39962489,-77.85894523,-77.85894523,-94.9886041,1
-85.79629058,-84.45060852,,-84.0164064,-89.98935344,-84.45060852,-85.79629058,-86.45056605,-86.45056605,-92.98900852,1
-96.98796321,,-96.98796321,-86.98952633,-84.79631094,,-96.98796321,,,-87.98948135,1
-83.09559221,-86.49842337,-82.32624026,-81.15982851,-88.90262348,-86.49842337,-83.09559221,,,-88.45049875,1
-87.21505623,,-96.22425893,-97.98751362,-83.7988552,,-87.21505623,-81.24314385,-81.24314385,-76.00823108,1
,,,-97.2239761,-101.9842101,,,-73.38089402,-73.38089402,-92.98900852,1
-87.98948135,-88.81658219,-87.22521387,-81.38087393,-94.9886041,-88.81658219,-87.98948135,-81.79635016,-81.79635016,-82.19955931,1
-83.79632711,-86.98952633,-82.45063532,-86.98952633,-84.09558304,-86.98952633,-83.79632711,-90.98926371,-90.98926371,-86.22524216,1
-80.32345699,-90.98926371,-74.53428801,-77.1420622,-86.46852171,-90.98926371,-80.32345699,-87.21780661,-87.21780661,-95.98832037,1
-89.86502141,,,-91.57539866,-81.97935898,,-89.86502141,-79.15983688,-79.15983688,-74.58042699,1
-99.9862353,-81.00410611,-79.38088274,-76.70152541,,-81.00410611,-99.9862353,-84.8078843,-84.8078843,,1
-86.86514741,-96.98796321,-97.98751362,,,-96.98796321,-86.86514741,-70.78072993,-70.78072993,-99.9862353,1
,-92.98900852,-77.68337835,-78.98967251,-80.86524221,-92.98900852,,,,-89.98935344,1
-90.98926371,,,-93.98882948,-86.65762314,,-90.98926371,-83.98963431,-83.98963431,-76.86526135,1
-89.79614093,,-94.9886041,-85.25734151,-89.71398807,,-89.79614093,,,-90.71408219,1
-82.34097004,-84.53422139,-83.53423661,-78.38088584,-86.98952633,-84.53422139,-82.34097004,-85.57567911,-85.57567911,-96.98796321,1
-89.93511018,-89.98935344,-85.57567911,-78.38088584,-85.98956206,-89.98935344,-89.93511018,-91.4743647,-91.4743647,-91.98915073,1
-86.57565475,,-89.98935344,-83.79632711,-92.98900852,,-86.57565475,-86.98952633,-86.98952633,,1
-81.00410611,-89.22513342,-89.35055531,-82.00513714,-88.76603811,-89.22513342,-81.00410611,-76.13781776,-76.13781776,-96.98796321,1
-98.98694767,,-91.98915073,-95.98832037,,,-98.98694767,-76.00823108,-76.00823108,-93.98882948,1
-84.98959044,-86.35066724,-87.98948135,-83.18337666,-78.5663961,-86.35066724,-84.98959044,-81.29212831,-81.29212831,-87.53414772,1
,,-79.91672444,-74.01646554,,,,,,-97.98751362,1
-89.35055531,,-90.98926371,-89.98935344,,,-89.35055531,-74.58042699,-74.58042699,-94.9886041,1
-89.98935344,,,-95.98832037,,,-89.98935344,-78.79636981,-78.79636981,-100.9853386,1
-93.98882948,-85.86517345,-90.98926371,-85.4746387,,-85.86517345,-93.98882948,-86.77719196,-86.77719196,-91.98915073,1
-91.22500591,-88.98942473,-91.98915073,-97.98751362,-93.53370747,-88.98942473,-91.22500591,-76.98968267,-76.98968267,,1
-85.22526463,-85.14695188,-88.68247601,-84.56638373,-96.98796321,-85.14695188,-85.22526463,-78.98967251,-78.98967251,,1
-87.35063812,-94.81618787,-87.55332849,-92.97888266,-99.9862353,-94.81618787,-87.35063812,-75.45067199,-75.45067199,-89.86502141,1
-87.98948135,-93.98882948,-87.45053626,-88.98942473,-92.86477001,-93.98882948,-87.98948135,-64.70153303,-64.70153303,-90.47443996,1
-93.98882948,,,-94.9886041,-96.98796321,,-93.98882948,-73.74572713,-73.74572713,-98.98694767,1
-84.86519413,,-94.9886041,-85.09030688,,,-84.86519413,-78.91125579,-78.91125579,-95.98832037,1
-92.79589348,,-88.64861602,-90.9790736,-96.79514358,,-92.79589348,-78.45066289,-78.45066289,-99.9862353,1
-79.02345315,-80.45065223,-80.21784324,-84.45060852,-86.98952633,-80.45065223,-79.02345315,-82.14204275,-82.14204275,-93.01595024,1
-87.97923646,,-97.98751362,,-87.98948135,,-87.97923646,-81.3640179,-81.3640179,-72.6863309,1
-83.98961298,,-75.86526396,-85.98956206,-85.79629058,,-83.98961298,-83.79632711,-83.79632711,,1
-88.98942473,,-83.98961298,-87.98948135,,,-88.98942473,-88.01630707,-88.01630707,-82.77726663,1
-79.64818498,,-86.98952633,-87.98948135,-91.65736217,,-79.64818498,-80.37888482,-80.37888482,,1
-88.98942473,-79.09561354,-75.54754357,-80.64872312,-87.98948135,-79.09561354,-88.98942473,-81.31239713,-81.31239713,-95.98832037,1
-90.98926371,-86.22183717,-98.98694767,-84.30256614,-89.47449974,-86.22183717,-90.98926371,,,-90.98926371,1
-88.45049875,-94.9886041,-96.98796321,-89.98935344,-88.98942473,-94.9886041,-88.45049875,-79.57574956,-79.57574956,,1
-78.71427404,-84.98959044,-81.21847599,-82.8549573,-83.66858484,-84.98959044,-78.71427404,-81.09560529,-81.09560529,-87.98948135,1
-84.52687659,-89.98935344,-81.7140565,-79.85893902,-83.15981523,-89.98935344,-84.52687659,,,-61.8766308,1
-85.97163237,-92.79589348,-82.96908292,-78.2950354,-79.53647995,-92.79589348,-85.97163237,-104.978753,-104.978753,-59.05491739,1
-93.01595024,-86.98952633,-83.28771178,-75.38664943,-77.05491744,-86.98952633,-93.01595024,-86.45056605,-86.45056605,-87.79623268,1
-77.72920634,-88.98942473,-88.20366228,-86.54182354,-91.98915073,-88.98942473,-77.72920634,-76.52691805,-76.52691805,-94.35007016,1
-88.35060146,-82.35073493,-85.53420222,-85.98956206,-94.9886041,-82.35073493,-88.35060146,-87.35063812,-87.35063812,-83.60305917,1
-82.88163564,-81.86523398,-82.2037483,-75.69669967,-78.20376567,-81.86523398,-82.88163564,-85.81511107,-85.81511107,-89.22513342,1
-88.98942473,-93.97874869,-88.98942473,-87.74562787,-83.79632711,-93.97874869,-88.98942473,-87.22521387,-87.22521387,,1
,,,-82.45063532,-81.98964511,,,-90.98926371,-90.98926371,-86.86514741,1
-96.98796321,-90.79607655,-92.86477001,-94.9886041,,-90.79607655,-96.98796321,-74.86526603,-74.86526603,-95.2244836,1
,,-83.97933494,-88.98942473,-84.98959044,,,-80.7239455,-80.7239455,-89.22513342,1
-82.47833826,-81.86523398,-77.3808883,-88.98942473,-87.45053626,-81.86523398,-82.47833826,,,,1
-84.65766769,-82.53424871,-78.45066289,-77.53428064,,-82.53424871,-84.65766769,-92.98900852,-92.98900852,,1
-89.98935344,,-87.98948135,-78.02092846,-89.98935344,,-89.98935344,-80.56105759,-80.56105759,-87.97923646,1
,,-90.98926371,-93.4501044,,,,-72.98969313,-72.98969313,-94.9886041,1
